name,link_player_page,slug
Jack Stephens,https://fbref.com/en/players/6adbc307/Jack-Stephens,jack-stephens
Leonidas Stergiou,https://fbref.com/en/players/08391d76/Leonidas-Stergiou,leonidas-stergiou
Raheem Sterling,https://fbref.com/en/players/b400bde0/Raheem-Sterling,raheem-sterling
Enzo Sternal,https://fbref.com/en/players/c2e3ceb7/Enzo-Sternal,enzo-sternal
Finley Stevens,https://fbref.com/en/players/7e003182/Finley-Stevens,finley-stevens
Ross Stewart,https://fbref.com/en/players/18986367/Ross-Stewart,ross-stewart
Angelo Stiller,https://fbref.com/en/players/3b1ed320/Angelo-Stiller,angelo-stiller
Kevin Stöger,https://fbref.com/en/players/e5649a78/Kevin-Stoger,kevin-stoger
Stoichkov,https://fbref.com/en/players/4e257184/Stoichkov,stoichkov
Petar Stojanović,https://fbref.com/en/players/13b44b02/Petar-Stojanovic,petar-stojanovic
Jakub Stolarczyk,https://fbref.com/en/players/a4a76b3d/Jakub-Stolarczyk,jakub-stolarczyk
John Stones,https://fbref.com/en/players/5eecec3d/John-Stones,john-stones
Jørgen Strand Larsen,https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen,jørgen-strand-larsen
Gabriel Strefezza,https://fbref.com/en/players/ac4a4508/Gabriel-Strefezza,gabriel-strefezza
Cristhian Stuani,https://fbref.com/en/players/220c11f1/Cristhian-Stuani,cristhian-stuani
Álex Suárez,https://fbref.com/en/players/9c137b36/Alex-Suarez,alex-suarez
Denis Suárez,https://fbref.com/en/players/12c50af5/Denis-Suarez,denis-suarez
Gabriel Suazo,https://fbref.com/en/players/39b326ed/Gabriel-Suazo,gabriel-suazo
Luka Sučić,https://fbref.com/en/players/1e1378e1/Luka-Sucic,luka-sucic
Yukinari Sugawara,https://fbref.com/en/players/580bcd18/Yukinari-Sugawara,yukinari-sugawara
Niklas Süle,https://fbref.com/en/players/e33c06cf/Niklas-Sule,niklas-sule
Ibrahim Sulemana,https://fbref.com/en/players/230c3f3a/Ibrahim-Sulemana,ibrahim-sulemana
Kamaldeen Sulemana,https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,kamaldeen-sulemana
Crysencio Summerville,https://fbref.com/en/players/df04eb4b/Crysencio-Summerville,crysencio-summerville
Tomáš Suslov,https://fbref.com/en/players/83fe71b8/Tomas-Suslov,tomas-suslov
Suso,https://fbref.com/en/players/4e219ad2/Suso,suso
Zion Suzuki,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki,zion-suzuki
Mattias Svanberg,https://fbref.com/en/players/92d83c27/Mattias-Svanberg,mattias-svanberg
Daniel Svensson,https://fbref.com/en/players/124c9382/Daniel-Svensson,daniel-svensson
Marin Šverko,https://fbref.com/en/players/06dba850/Marin-Sverko,marin-sverko
Mile Svilar,https://fbref.com/en/players/bcf5058a/Mile-Svilar,mile-svilar
Michael Svoboda,https://fbref.com/en/players/8abd174d/Michael-Svoboda,michael-svoboda
Williot Swedberg,https://fbref.com/en/players/184fe4b2/Williot-Swedberg,williot-swedberg
Abakar Sylla,https://fbref.com/en/players/29c91632/Abakar-Sylla,abakar-sylla
Issiaga Sylla,https://fbref.com/en/players/b99bec05/Issiaga-Sylla,issiaga-sylla
Mamadou Sylla,https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla,mamadou-sylla
Wojciech Szczęsny,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny,wojciech-szczesny
Sammie Szmodics,https://fbref.com/en/players/39944392/Sammie-Szmodics,sammie-szmodics
Dominik Szoboszlai,https://fbref.com/en/players/934e1968/Dominik-Szoboszlai,dominik-szoboszlai
Alexander Sørloth,https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth,alexander-sørloth
Musa Al-Taamari,https://fbref.com/en/players/f15f8b2b/Musa-Al-Taamari,musa-al-taamari
Musa Al-Taamari,https://fbref.com/en/players/f15f8b2b/Musa-Al-Taamari,musa-al-taamari
Haris Tabakovic,https://fbref.com/en/players/723b19c7/Haris-Tabakovic,haris-tabakovic
Nicolás Tagliafico,https://fbref.com/en/players/f0661424/Nicolas-Tagliafico,nicolas-tagliafico
Jonathan Tah,https://fbref.com/en/players/bd142efb/Jonathan-Tah,jonathan-tah
Adrien Tameze,https://fbref.com/en/players/8da74c05/Adrien-Tameze,adrien-tameze
Axel Tapé,https://fbref.com/en/players/75cde619/Axel-Tape,axel-tape
Renato Tapia,https://fbref.com/en/players/34269bdf/Renato-Tapia,renato-tapia
Edmond Tapsoba,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba,edmond-tapsoba
Florian Tardieu,https://fbref.com/en/players/ed39121c/Florian-Tardieu,florian-tardieu
Mehdi Taremi,https://fbref.com/en/players/4c2a5d34/Mehdi-Taremi,mehdi-taremi
Matt Targett,https://fbref.com/en/players/e514ab62/Matt-Targett,matt-targett
Oussama Targhalline,https://fbref.com/en/players/abd56820/Oussama-Targhalline,oussama-targhalline
James Tarkowski,https://fbref.com/en/players/15ea812b/James-Tarkowski,james-tarkowski
César Tárrega,https://fbref.com/en/players/59c29820/Cesar-Tarrega,cesar-tarrega
Nuno Tavares,https://fbref.com/en/players/a65c844b/Nuno-Tavares,nuno-tavares
Marcus Tavernier,https://fbref.com/en/players/5c0da4a4/Marcus-Tavernier,marcus-tavernier
Charlie Taylor,https://fbref.com/en/players/cc2d7ad5/Charlie-Taylor,charlie-taylor
Jack Taylor,https://fbref.com/en/players/48eed8d5/Jack-Taylor,jack-taylor
Loum Tchaouna,https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna,loum-tchaouna
Jackson Tchatchoua,https://fbref.com/en/players/aeca7743/Jackson-Tchatchoua,jackson-tchatchoua
Enzo Tchato,https://fbref.com/en/players/7f783431/Enzo-Tchato,enzo-tchato
Aurélien Tchouaméni,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni,aurelien-tchouameni
Álvaro Tejero,https://fbref.com/en/players/868ce848/Alvaro-Tejero,alvaro-tejero
Martín Tejón,https://fbref.com/en/players/f99cc198/Martin-Tejon,martin-tejon
Mathys Tel,https://fbref.com/en/players/829aa60c/Mathys-Tel,mathys-tel
Mathys Tel,https://fbref.com/en/players/829aa60c/Mathys-Tel,mathys-tel
Nathan Tella,https://fbref.com/en/players/f1e94cd6/Nathan-Tella,nathan-tella
Nahuel Tenaglia,https://fbref.com/en/players/66654daa/Nahuel-Tenaglia,nahuel-tenaglia
Arnau Tenas,https://fbref.com/en/players/30670b0e/Arnau-Tenas,arnau-tenas
Casper Tengstedt,https://fbref.com/en/players/ff2fb007/Casper-Tengstedt,casper-tengstedt
Marc-André ter Stegen,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen,marc-andre-ter-stegen
Filippo Terracciano,https://fbref.com/en/players/5cbb5ad6/Filippo-Terracciano,filippo-terracciano
Pietro Terracciano,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,pietro-terracciano
Ramón Terrats,https://fbref.com/en/players/f36016a5/Ramon-Terrats,ramon-terrats
Ramón Terrats,https://fbref.com/en/players/f36016a5/Ramon-Terrats,ramon-terrats
Martin Terrier,https://fbref.com/en/players/5148dcc5/Martin-Terrier,martin-terrier
Tanner Tessmann,https://fbref.com/en/players/ac277993/Tanner-Tessmann,tanner-tessmann
Kenny Tete,https://fbref.com/en/players/77d7c96f/Kenny-Tete,kenny-tete
Teddy Teuma,https://fbref.com/en/players/5c26ca51/Teddy-Teuma,teddy-teuma
Jordan Teze,https://fbref.com/en/players/82e9b1bb/Jordan-Teze,jordan-teze
Florian Thauvin,https://fbref.com/en/players/2b9fdeea/Florian-Thauvin,florian-thauvin
Arthur Theate,https://fbref.com/en/players/df8d6029/Arthur-Theate,arthur-theate
Norman Theuerkauf,https://fbref.com/en/players/0cbf4c54/Norman-Theuerkauf,norman-theuerkauf
Thiago,https://fbref.com/en/players/dc45ac24/Thiago,thiago
Malick Thiaw,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,malick-thiaw
Denis Thomalla,https://fbref.com/en/players/b9ac6e0e/Denis-Thomalla,denis-thomalla
Luke Thomas,https://fbref.com/en/players/fc027d02/Luke-Thomas,luke-thomas
Sorba Thomas,https://fbref.com/en/players/8725a42e/Sorba-Thomas,sorba-thomas
Adrien Thomasson,https://fbref.com/en/players/c76b7567/Adrien-Thomasson,adrien-thomasson
Morten Thorsby,https://fbref.com/en/players/d1b49282/Morten-Thorsby,morten-thorsby
Khéphren Thuram,https://fbref.com/en/players/7d9397f8/Khephren-Thuram,khephren-thuram
Marcus Thuram,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,marcus-thuram
Cheikh Tidiane Niasse,https://fbref.com/en/players/ff20acfe/Cheikh-Tidiane-Niasse,cheikh-tidiane-niasse
Youri Tielemans,https://fbref.com/en/players/56f7a928/Youri-Tielemans,youri-tielemans
Kieran Tierney,https://fbref.com/en/players/fce2302c/Kieran-Tierney,kieran-tierney
Phillip Tietz,https://fbref.com/en/players/3397e7b5/Phillip-Tietz,phillip-tietz
Jurriën Timber,https://fbref.com/en/players/41034650/Jurrien-Timber,jurrien-timber
Jean-Clair Todibo,https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,jean-clair-todibo
Harry Toffolo,https://fbref.com/en/players/a105d46a/Harry-Toffolo,harry-toffolo
Umut Tohumcu,https://fbref.com/en/players/e547d3cf/Umut-Tohumcu,umut-tohumcu
Corentin Tolisso,https://fbref.com/en/players/652d4c37/Corentin-Tolisso,corentin-tolisso
John Tolkin,https://fbref.com/en/players/5e88c524/John-Tolkin,john-tolkin
Rafael Tolói,https://fbref.com/en/players/c56dc39e/Rafael-Toloi,rafael-toloi
Raúl de Tomás,https://fbref.com/en/players/02ef8778/Raul-de-Tomas,raul-de-tomas
Tiago Tomás,https://fbref.com/en/players/b492126a/Tiago-Tomas,tiago-tomas
Takehiro Tomiyasu,https://fbref.com/en/players/b3af9be1/Takehiro-Tomiyasu,takehiro-tomiyasu
Fikayo Tomori,https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,fikayo-tomori
Sandro Tonali,https://fbref.com/en/players/0db169ae/Sandro-Tonali,sandro-tonali
Luka Topalović,https://fbref.com/en/players/9a33c016/Luka-Topalovic,luka-topalovic
Pablo Torre,https://fbref.com/en/players/04e531b6/Pablo-Torre,pablo-torre
David Torres,https://fbref.com/en/players/381dbcfc/David-Torres,david-torres
Ferrán Torres,https://fbref.com/en/players/9e1035f8/Ferran-Torres,ferran-torres
Pau Torres,https://fbref.com/en/players/532e1e4f/Pau-Torres,pau-torres
Lucas Torró,https://fbref.com/en/players/0e4fef6e/Lucas-Torro,lucas-torro
Lorenzo Tosto,https://fbref.com/en/players/a8c67cdb/Lorenzo-Tosto,lorenzo-tosto
Abdoulaye Touré,https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure,abdoulaye-toure
Bazoumana Touré,https://fbref.com/en/players/93945a50/Bazoumana-Toure,bazoumana-toure
Birama Touré,https://fbref.com/en/players/a4b798a9/Birama-Toure,birama-toure
Ousmane Toure,https://fbref.com/en/players/2a0f917e/Ousmane-Toure,ousmane-toure
Souleymane Touré,https://fbref.com/en/players/01fd01e8/Souleymane-Toure,souleymane-toure
Lucas Tousart,https://fbref.com/en/players/71ec39ef/Lucas-Tousart,lucas-tousart
Conor Townsend,https://fbref.com/en/players/4dc4f138/Conor-Townsend,conor-townsend
Adama Traoré,https://fbref.com/en/players/9a28eba4/Adama-Traore,adama-traore
Boubacar Traoré,https://fbref.com/en/players/999ceb5f/Boubacar-Traore,boubacar-traore
Hamari Traoré,https://fbref.com/en/players/a4b1028a/Hamari-Traore,hamari-traore
Omar Traoré,https://fbref.com/en/players/f44e8a73/Omar-Traore,omar-traore
Kevin Trapp,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp,kevin-trapp
Mark Travers,https://fbref.com/en/players/fe558029/Mark-Travers,mark-travers
Óscar Trejo,https://fbref.com/en/players/fc647b34/Oscar-Trejo,oscar-trejo
Philipp Treu,https://fbref.com/en/players/047822ad/Philipp-Treu,philipp-treu
Ryan Trevitt,https://fbref.com/en/players/732327ae/Ryan-Trevitt,ryan-trevitt
Christopher Trimmel,https://fbref.com/en/players/056d2d95/Christopher-Trimmel,christopher-trimmel
Kieran Trippier,https://fbref.com/en/players/21512407/Kieran-Trippier,kieran-trippier
Leandro Trossard,https://fbref.com/en/players/38ceb24a/Leandro-Trossard,leandro-trossard
Adrien Truffert,https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert,adrien-truffert
Kostas Tsimikas,https://fbref.com/en/players/f315ca93/Kostas-Tsimikas,kostas-tsimikas
Viktor Tsyhankov,https://fbref.com/en/players/f7e87032/Viktor-Tsyhankov,viktor-tsyhankov
Axel Tuanzebe,https://fbref.com/en/players/2baec6ce/Axel-Tuanzebe,axel-tuanzebe
Stefano Turati,https://fbref.com/en/players/bf168004/Stefano-Turati,stefano-turati
Beñat Turrientes,https://fbref.com/en/players/068f4dec/Benat-Turrientes,benat-turrientes
Tuta,https://fbref.com/en/players/35d64857/Tuta,tuta
Christantus Uche,https://fbref.com/en/players/87941696/Christantus-Uche,christantus-uche
Destiny Udogie,https://fbref.com/en/players/7cd520e8/Destiny-Udogie,destiny-udogie
Manuel Ugarte Ribeiro,https://fbref.com/en/players/c9817014/Manuel-Ugarte-Ribeiro,manuel-ugarte-ribeiro
Lesley Ugochukwu,https://fbref.com/en/players/1df4a109/Lesley-Ugochukwu,lesley-ugochukwu
Lukas Ullrich,https://fbref.com/en/players/d646c218/Lukas-Ullrich,lukas-ullrich
Sven Ulreich,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,sven-ulreich
Enes Ünal,https://fbref.com/en/players/f8eca1b6/Enes-Unal,enes-unal
Deniz Undav,https://fbref.com/en/players/dd549382/Deniz-Undav,deniz-undav
Naci Ünüvar,https://fbref.com/en/players/bf25cb29/Naci-Unuvar,naci-unuvar
Dayot Upamecano,https://fbref.com/en/players/d248cd8f/Dayot-Upamecano,dayot-upamecano
Kacper Urbanski,https://fbref.com/en/players/2d9d9e42/Kacper-Urbanski,kacper-urbanski
Kacper Urbanski,https://fbref.com/en/players/2d9d9e42/Kacper-Urbanski,kacper-urbanski
Jonas Urbig,https://fbref.com/en/players/925bbcdc/Jonas-Urbig,jonas-urbig
Can Uzun,https://fbref.com/en/players/1d0b134a/Can-Uzun,can-uzun
Josha Vagnoman,https://fbref.com/en/players/fb377d11/Josha-Vagnoman,josha-vagnoman
Lautaro Valenti,https://fbref.com/en/players/55db5c36/Lautaro-Valenti,lautaro-valenti
Óscar Valentín,https://fbref.com/en/players/592f3158/Oscar-Valentin,oscar-valentin
Nicolás Valentini,https://fbref.com/en/players/a43e4f9c/Nicolas-Valentini,nicolas-valentini
Germán Valera,https://fbref.com/en/players/84f55b4a/German-Valera,german-valera
Emanuele Valeri,https://fbref.com/en/players/ec52b661/Emanuele-Valeri,emanuele-valeri
Martin Valjent,https://fbref.com/en/players/f2c6ac01/Martin-Valjent,martin-valjent
Álex Valle,https://fbref.com/en/players/97022551/Alex-Valle,alex-valle
Jesús Vallejo,https://fbref.com/en/players/c2111b45/Jesus-Vallejo,jesus-vallejo
Mattia Valoti,https://fbref.com/en/players/c414df9d/Mattia-Valoti,mattia-valoti
Federico Valverde,https://fbref.com/en/players/0959c2a2/Federico-Valverde,federico-valverde
Ignace Van Der Brempt,https://fbref.com/en/players/2bf50b37/Ignace-Van-Der-Brempt,ignace-van-der-brempt
Siebe Van Der Heyden,https://fbref.com/en/players/cf9bdd43/Siebe-Van-Der-Heyden,siebe-van-der-heyden
Siebe Van Der Heyden,https://fbref.com/en/players/cf9bdd43/Siebe-Van-Der-Heyden,siebe-van-der-heyden
Virgil van Dijk,https://fbref.com/en/players/e06683ca/Virgil-van-Dijk,virgil-van-dijk
Vanderson,https://fbref.com/en/players/ee45fd85/Vanderson,vanderson
Maarten Vandevoordt,https://fbref.com/en/players/f9e0c603/Maarten-Vandevoordt,maarten-vandevoordt
Jamie Vardy,https://fbref.com/en/players/45963054/Jamie-Vardy,jamie-vardy
Ruben Vargas,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas,ruben-vargas
Ruben Vargas,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas,ruben-vargas
Nikola Vasilj,https://fbref.com/en/players/f038585f/Nikola-Vasilj,nikola-vasilj
Devis Vásquez,https://fbref.com/en/players/fac1f795/Devis-Vasquez,devis-vasquez
Johan Vásquez,https://fbref.com/en/players/5eaed77a/Johan-Vasquez,johan-vasquez
Denis Vavro,https://fbref.com/en/players/08990838/Denis-Vavro,denis-vavro
José Luis García Vayá,https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya,jose-luis-garcia-vaya
Robinio Vaz,https://fbref.com/en/players/74fb9321/Robinio-Vaz,robinio-vaz
Jesus Vazquez,https://fbref.com/en/players/106c142c/Jesus-Vazquez,jesus-vazquez
Lucas Vázquez,https://fbref.com/en/players/fd51b456/Lucas-Vazquez,lucas-vazquez
Matías Vecino,https://fbref.com/en/players/44ac04e9/Matias-Vecino,matias-vecino
Danilo Veiga,https://fbref.com/en/players/cc094532/Danilo-Veiga,danilo-veiga
Renato Veiga,https://fbref.com/en/players/fc8fcbd1/Renato-Veiga,renato-veiga
Renato Veiga,https://fbref.com/en/players/fc8fcbd1/Renato-Veiga,renato-veiga
Alejo Véliz,https://fbref.com/en/players/3f7bafbe/Alejo-Veliz,alejo-veliz
Miloš Veljković,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic,milos-veljkovic
Joël Veltman,https://fbref.com/en/players/dad4b285/Joel-Veltman,joel-veltman
Micky van de Ven,https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,micky-van-de-ven
Lorenzo Venturino,https://fbref.com/en/players/a5049464/Lorenzo-Venturino,lorenzo-venturino
Nikolas Veratschnig,https://fbref.com/en/players/13496b77/Nikolas-Veratschnig,nikolas-veratschnig
Bart Verbruggen,https://fbref.com/en/players/cf134113/Bart-Verbruggen,bart-verbruggen
Simone Verdi,https://fbref.com/en/players/0375723e/Simone-Verdi,simone-verdi
Jordan Veretout,https://fbref.com/en/players/4a56052c/Jordan-Veretout,jordan-veretout
Arthur Vermeeren,https://fbref.com/en/players/722494dc/Arthur-Vermeeren,arthur-vermeeren
Yorbe Vertessen,https://fbref.com/en/players/e8ef59da/Yorbe-Vertessen,yorbe-vertessen
Mikel Vesga,https://fbref.com/en/players/b0fce72c/Mikel-Vesga,mikel-vesga
Jannik Vestergaard,https://fbref.com/en/players/1900032e/Jannik-Vestergaard,jannik-vestergaard
Ben Viadere,https://fbref.com/en/players/88fe0c2d/Ben-Viadere,ben-viadere
Guglielmo Vicario,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario,guglielmo-vicario
Carlos Vicente,https://fbref.com/en/players/90df343e/Carlos-Vicente,carlos-vicente
Pau Victor,https://fbref.com/en/players/e6e7c819/Pau-Victor,pau-victor
Nacho Vidal,https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal,nacho-vidal
Gabriel Vidovic,https://fbref.com/en/players/5360a956/Gabriel-Vidovic,gabriel-vidovic
Gabriel Vidovic,https://fbref.com/en/players/5360a956/Gabriel-Vidovic,gabriel-vidovic
Fran Vieites,https://fbref.com/en/players/2ae958ab/Fran-Vieites,fran-vieites
Sergio Viera,https://fbref.com/en/players/36b300b8/Sergio-Viera,sergio-viera
Samuele Vignato,https://fbref.com/en/players/a14d0ab0/Samuele-Vignato,samuele-vignato
Asier Villalibre,https://fbref.com/en/players/57be54ec/Asier-Villalibre,asier-villalibre
Iván Villar,https://fbref.com/en/players/cde52ef5/Ivan-Villar,ivan-villar
Carlos Vinícius,https://fbref.com/en/players/8b529245/Carlos-Vinicius,carlos-vinicius
Nicolas Viola,https://fbref.com/en/players/45392b06/Nicolas-Viola,nicolas-viola
Viti,https://fbref.com/en/players/c56a2d27/Viti,viti
Mattia Viti,https://fbref.com/en/players/75438a9a/Mattia-Viti,mattia-viti
Vitinha,https://fbref.com/en/players/74d4cec6/Vitinha,vitinha
Vitinha,https://fbref.com/en/players/3b029691/Vitinha,vitinha
Daniel Vivian,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian,daniel-vivian
Krapyvtsov Vladyslav,https://fbref.com/en/players/66daeaf7/Krapyvtsov-Vladyslav,krapyvtsov-vladyslav
Dušan Vlahović,https://fbref.com/en/players/79443529/Dusan-Vlahovic,dusan-vlahovic
Vanja Vlahović,https://fbref.com/en/players/2af3f55c/Vanja-Vlahovic,vanja-vlahovic
Nikola Vlašić,https://fbref.com/en/players/aa8e289e/Nikola-Vlasic,nikola-vlasic
Alessandro Vogliacco,https://fbref.com/en/players/6841f107/Alessandro-Vogliacco,alessandro-vogliacco
Alessandro Vogliacco,https://fbref.com/en/players/6841f107/Alessandro-Vogliacco,alessandro-vogliacco
Kevin Vogt,https://fbref.com/en/players/1d8e9add/Kevin-Vogt,kevin-vogt
Mërgim Vojvoda,https://fbref.com/en/players/be2706c0/Mergim-Vojvoda,mergim-vojvoda
Mërgim Vojvoda,https://fbref.com/en/players/be2706c0/Mergim-Vojvoda,mergim-vojvoda
Kevin Volland,https://fbref.com/en/players/64f69877/Kevin-Volland,kevin-volland
Aster Vranckx,https://fbref.com/en/players/f86cd5df/Aster-Vranckx,aster-vranckx
Stefan de Vrij,https://fbref.com/en/players/d0d8dd44/Stefan-de-Vrij,stefan-de-vrij
Ibrahima Wadji,https://fbref.com/en/players/c844f6f9/Ibrahima-Wadji,ibrahima-wadji
Robert Wagner,https://fbref.com/en/players/e3d3fbeb/Robert-Wagner,robert-wagner
Elye Wahi,https://fbref.com/en/players/0d7b6576/Elye-Wahi,elye-wahi
Elye Wahi,https://fbref.com/en/players/0d7b6576/Elye-Wahi,elye-wahi
Hauke Wahl,https://fbref.com/en/players/f3db5b34/Hauke-Wahl,hauke-wahl
Kyle Walker,https://fbref.com/en/players/86dd77d1/Kyle-Walker,kyle-walker
Kyle Walker,https://fbref.com/en/players/86dd77d1/Kyle-Walker,kyle-walker
Kyle Walker-Peters,https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,kyle-walker-peters
Christian Walton,https://fbref.com/en/players/c666574f/Christian-Walton,christian-walton
Sebastian Walukiewicz,https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz,sebastian-walukiewicz
Sebastian Walukiewicz,https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz,sebastian-walukiewicz
Aaron Wan-Bissaka,https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka,aaron-wan-bissaka
Paul Wanner,https://fbref.com/en/players/cb64672e/Paul-Wanner,paul-wanner
Danny Ward,https://fbref.com/en/players/d3ce0e89/Danny-Ward,danny-ward
Joel Ward,https://fbref.com/en/players/8a7ff278/Joel-Ward,joel-ward
James Ward-Prowse,https://fbref.com/en/players/3515d404/James-Ward-Prowse,james-ward-prowse
